file_name,group_name,pointid,count
D1043-21-23122021_5hTc7Bf.ags,GRAT,"TP02",21
D1043-21-23122021_5hTc7Bf.ags,GRAT,"TP03",21
D1043-21-23122021_5hTc7Bf.ags,LBST,"BH-10D",83
D1043-21-23122021_5hTc7Bf.ags,LBST,"BH-3D",113
D1043-21-23122021_5hTc7Bf.ags,LBST,"BH-6D",79
D1043-21-23122021_5hTc7Bf.ags,LBST,"BH-7D",114
D1043-21-23122021_5hTc7Bf.ags,LBST,"DCP7",6
D1043-21-23122021_5hTc7Bf.ags,LBST,"DCP1",3
D1043-21-23122021_5hTc7Bf.ags,LBST,"DCP10",3
D1043-21-23122021_5hTc7Bf.ags,LBST,"DCP5",5
D1043-21-23122021_5hTc7Bf.ags,LBST,"DCP8",3
D1043-21-23122021_5hTc7Bf.ags,LBST,"DCP9",3
D1043-21-23122021_5hTc7Bf.ags,LBST,"TP02",4
D1043-21-23122021_5hTc7Bf.ags,LBST,"TP03",4
D1043-21-23122021_5hTc7Bf.ags,LLPL,"BH-10D",7
D1043-21-23122021_5hTc7Bf.ags,LLPL,"BH-3D",16
D1043-21-23122021_5hTc7Bf.ags,LLPL,"BH-6D",12
D1043-21-23122021_5hTc7Bf.ags,LLPL,"BH-7D",13
D1043-21-23122021_5hTc7Bf.ags,LLPL,"DCP7",1
D1043-21-23122021_5hTc7Bf.ags,LNMC,"BH-10D",7
D1043-21-23122021_5hTc7Bf.ags,LNMC,"BH-3D",16
D1043-21-23122021_5hTc7Bf.ags,LNMC,"BH-6D",12
D1043-21-23122021_5hTc7Bf.ags,LNMC,"BH-7D",13
D1043-21-23122021_5hTc7Bf.ags,LNMC,"DCP7",1
D1043-21-23122021_5hTc7Bf.ags,LOCA,"BH-10D",1
D1043-21-23122021_5hTc7Bf.ags,LOCA,"BH-3D",1
D1043-21-23122021_5hTc7Bf.ags,LOCA,"BH-6D",1
D1043-21-23122021_5hTc7Bf.ags,LOCA,"BH-7D",1
D1043-21-23122021_5hTc7Bf.ags,LOCA,"DCP7",1
D1043-21-23122021_5hTc7Bf.ags,LOCA,"DCP1",1
D1043-21-23122021_5hTc7Bf.ags,LOCA,"DCP10",1
D1043-21-23122021_5hTc7Bf.ags,LOCA,"DCP5",1
D1043-21-23122021_5hTc7Bf.ags,LOCA,"DCP8",1
D1043-21-23122021_5hTc7Bf.ags,LOCA,"DCP9",1
D1043-21-23122021_5hTc7Bf.ags,LOCA,"TP02",1
D1043-21-23122021_5hTc7Bf.ags,LOCA,"TP03",1
D1043-21-23122021_5hTc7Bf.ags,PTST,"BH-6D",1
D1043-21-23122021_5hTc7Bf.ags,PTST,"BH-7D",1
D1043-21-23122021_5hTc7Bf.ags,SAMP,"BH-10D",42
D1043-21-23122021_5hTc7Bf.ags,SAMP,"BH-3D",52
D1043-21-23122021_5hTc7Bf.ags,SAMP,"BH-6D",36
D1043-21-23122021_5hTc7Bf.ags,SAMP,"BH-7D",55
D1043-21-23122021_5hTc7Bf.ags,SAMP,"DCP7",3
D1043-21-23122021_5hTc7Bf.ags,SAMP,"DCP1",2
D1043-21-23122021_5hTc7Bf.ags,SAMP,"DCP10",2
D1043-21-23122021_5hTc7Bf.ags,SAMP,"DCP5",3
D1043-21-23122021_5hTc7Bf.ags,SAMP,"DCP8",2
D1043-21-23122021_5hTc7Bf.ags,SAMP,"DCP9",2
D1043-21-23122021_5hTc7Bf.ags,SAMP,"TP02",2
D1043-21-23122021_5hTc7Bf.ags,SAMP,"TP03",2
D1043-21-23122021_5hTc7Bf.ags,TREG,"BH-10D",1
D1043-21-23122021_5hTc7Bf.ags,TREG,"BH-6D",1
D1043-21-23122021_5hTc7Bf.ags,TREG,"BH-3D",1
D1043-21-23122021_5hTc7Bf.ags,TREG,"BH-7D",1
D1043-21-23122021_5hTc7Bf.ags,TRET,"BH-10D",1
D1043-21-23122021_5hTc7Bf.ags,TRET,"BH-6D",1
D1043-21-23122021_5hTc7Bf.ags,TRET,"BH-3D",1
D1043-21-23122021_5hTc7Bf.ags,TRET,"BH-7D",1
D1043-21-23122021_5hTc7Bf.ags,TRIG,"BH-10D",13
D1043-21-23122021_5hTc7Bf.ags,TRIG,"BH-6D",9
D1043-21-23122021_5hTc7Bf.ags,TRIG,"BH-3D",12
D1043-21-23122021_5hTc7Bf.ags,TRIG,"BH-7D",12
D1043-21-23122021_5hTc7Bf.ags,TRIT,"BH-10D",13
D1043-21-23122021_5hTc7Bf.ags,TRIT,"BH-6D",9
D1043-21-23122021_5hTc7Bf.ags,TRIT,"BH-3D",12
D1043-21-23122021_5hTc7Bf.ags,TRIT,"BH-7D",12
